Order_Id,Total_Selling_Price,Total_Profitt
7299,1102.0,182.0
3593,1381.8,181.8
6309,1891.5,181.5
3860,1411.2,181.2
5483,940.8,180.8
1118,1330.0,180.0
2371,980.0,180.0
3716,2880.0,180.0
6518,980.0,180.0
7169,2280.0,180.0
8160,980.0,180.0
9943,8730.0,180.0
8168,5779.2,179.2
7543,2998.8,178.8
7595,1018.5,178.5
9731,3928.5,178.5
8880,2048.2,178.2
39,1558.2,178.2
2093,2328.0,178.0
2610,5978.0,178.0
7767,1078.0,178.0
2709,1577.8,177.8
230,3057.6,177.6
6755,1097.6,177.6
8713,1047.6,177.6
2540,7857.0,177.0
6923,2376.5,176.5
895,1086.4,176.4
1540,2246.4,176.4
695,1536.0,176.0
1682,1536.0,176.0
2016,3456.0,176.0
6424,3456.0,176.0
9894,1536.0,176.0
2860,1105.8,175.8
9389,1555.2,175.2
7248,1425.0,175.0
9593,1425.0,175.0
36,7315.0,175.0
436,1225.0,175.0
947,1134.9,174.9
4165,1154.3,174.3
8360,1254.0,174.0
3213,2263.8,173.8
9848,2473.5,173.5
8633,7973.4,173.4
455,1313.2,173.2
5485,1612.8,172.8
7155,1612.8,172.8
2277,1472.5,172.5
2727,1372.0,172.0
5060,1372.0,172.0
9463,1372.0,172.0
7745,1641.6,171.6
2847,2211.6,171.6
3338,1641.6,171.6
4822,2211.6,171.6
8279,1251.3,171.3
3336,1651.2,171.2
5671,1411.2,171.2
6540,1421.0,171.0
308,1670.4,170.4
2672,4550.4,170.4
3069,1670.4,170.4
3155,1450.4,170.4
3386,2250.4,170.4
5998,950.4,170.4
3870,1290.1,170.1
1627,2470.0,170.0
2087,1520.0,170.0
4098,1920.0,170.0
7512,1920.0,170.0
2240,989.4,169.4
8001,1008.8,168.8
8470,1528.8,168.8
5026,1338.6,168.6
3526,1728.0,168.0
5271,1968.0,168.0
6399,4018.0,168.0
6407,1008.0,168.0
9490,1358.0,168.0
7207,3907.2,167.2
586,1607.2,167.2
3891,1267.2,167.2
4459,2527.0,167.0
4693,1067.0,167.0
1160,1036.8,166.8
5816,1086.4,166.4
7110,1766.4,166.4
6969,2386.2,166.2
662,4416.0,166.0
1637,3216.0,166.0
1487,8215.9,165.9
6854,1425.9,165.9
8090,705.6,165.6
2665,1065.6,165.6
2233,1115.5,165.5
7825,1115.5,165.5
8401,1115.5,165.5
2424,1075.2,165.2
3983,1125.2,165.2
970,1425.0,165.0
5475,1425.0,165.0
6338,1615.0,165.0
7246,1715.0,165.0
2795,1724.8,164.8
3396,1724.8,164.8
7202,2194.5,164.5
6555,1484.1,164.1
6375,1064.0,164.0
406,864.0,164.0
615,1164.0,164.0
1622,6004.0,164.0
2025,1164.0,164.0
4643,2204.0,164.0
5128,1164.0,164.0
5569,1824.0,164.0
1203,2473.5,163.5
1984,1843.2,163.2
9462,1843.2,163.2
4251,6043.1,163.1
8354,1813.0,163.0
148,4012.8,162.8
927,1212.5,162.5
3290,1212.5,162.5
8112,1212.5,162.5
6629,3802.4,162.4
9476,1142.4,162.4
4309,4502.4,162.4
2744,1482.0,162.0
5059,882.0,162.0
7879,921.6,161.6
9298,921.6,161.6
9538,921.6,161.6
2092,911.4,161.4
160,6251.0,161.0
1096,2401.0,161.0
903,940.8,160.8
3078,1920.8,160.8
519,3220.5,160.5
38,970.2,160.2
3378,970.2,160.2
5240,970.2,160.2
1379,1960.0,160.0
2726,1710.0,160.0
3030,1520.0,160.0
3496,2280.0,160.0
5054,1960.0,160.0
5400,2660.0,160.0
8270,7680.0,160.0
8366,2280.0,160.0
6578,999.6,159.6
7364,999.6,159.6
911,12969.6,159.6
3994,999.6,159.6
5190,999.6,159.6
9264,1309.5,159.5
9353,1019.2,159.2
9158,3278.6,158.6
7057,1058.4,158.4
7821,3398.4,158.4
5080,1058.4,158.4
5522,998.4,158.4
4784,1358.0,158.0
6509,1358.0,158.0
9000,2208.0,158.0
9074,1358.0,158.0
1830,1497.6,157.6
2938,1697.5,157.5
853,1117.2,157.2
4416,1136.8,156.8
9228,2606.8,156.8
7579,1596.0,156.0
5612,1596.0,156.0
5709,1026.0,156.0
4805,785.7,155.7
2596,2675.4,155.4
540,1075.2,155.2
5405,2205.0,155.0
7416,1805.0,155.0
9893,1455.0,155.0
6499,1234.8,154.8
4728,814.8,154.8
4731,1234.8,154.8
2468,2234.4,154.4
3219,834.2,154.2
5201,1264.2,154.2
3132,2394.0,154.0
5921,1254.0,154.0
6992,1104.0,154.0
7372,1584.0,154.0
848,843.9,153.9
894,4233.6,153.6
3883,2073.6,153.6
1912,1833.3,153.3
9782,1313.2,153.2
8046,1852.5,152.5
9638,2832.4,152.4
1431,1672.0,152.0
1717,1152.0,152.0
8761,1231.9,151.9
6877,4801.5,151.5
2750,1681.5,151.5
3830,931.2,151.2
4649,3841.2,151.2
5534,931.2,151.2
8578,1171.2,151.2
9697,2401.0,151.0
2290,1691.0,151.0
2065,1590.8,150.8
3056,13300.0,150.0
7647,2470.0,150.0
9526,950.0,150.0
5999,989.4,149.4
3490,2188.8,148.8
7855,1228.8,148.8
6433,1168.5,148.5
9626,1168.5,148.5
9681,5728.5,148.5
2273,3018.4,148.4
555,2548.0,148.0
652,3648.0,148.0
4847,1248.0,148.0
6576,8148.0,148.0
7107,1047.6,147.6
7254,1047.6,147.6
1595,1047.6,147.6
2409,1047.6,147.6
3478,777.6,147.6
5762,1587.6,147.6
5095,997.5,147.5
9758,997.5,147.5
2902,1197.0,147.0
8833,2366.8,146.8
8396,1076.7,146.7
6141,1296.0,146.0
8432,2646.0,146.0
9974,1296.0,146.0
822,1305.6,145.6
5354,705.6,145.6
2751,4435.2,145.2
7140,835.2,145.2
639,5145.0,145.0
5716,2945.0,145.0
6643,1134.9,144.9
4096,1734.6,144.6
983,1064.0,144.0
1053,2394.0,144.0
2072,1344.0,144.0
2109,1164.0,144.0
3570,13824.0,144.0
3604,1344.0,144.0
6602,1824.0,144.0
7133,7144.0,144.0
7678,784.0,144.0
1583,2342.4,142.4
1983,1862.4,142.4
5351,1222.2,142.2
7023,1222.2,142.2
8912,1222.2,142.2
9439,1102.0,142.0
158,901.6,141.6
2308,1891.5,141.5
7730,1251.3,141.3
6440,2891.0,141.0
1941,1881.0,141.0
425,3340.8,140.8
8540,940.8,140.8
9386,940.8,140.8
9781,1280.4,140.4
1501,1940.4,140.4
1896,960.4,140.4
3352,1280.4,140.4
3796,950.4,140.4
4683,7430.4,140.4
1046,3360.0,140.0
4843,1140.0,140.0
5428,2940.0,140.0
6382,1440.0,140.0
7353,3420.0,140.0
8595,1900.0,140.0
9233,769.5,139.5
6081,1309.5,139.5
1653,979.2,139.2
6364,1019.2,139.2
6814,1019.2,139.2
8789,2058.0,138.0
7502,1367.7,137.7
4672,1097.6,137.6
3154,1747.2,137.2
3460,1036.8,136.8
3791,1036.8,136.8
5506,3336.8,136.8
5882,3196.8,136.8
9840,1396.8,136.8
2291,826.5,136.5
4652,776.0,136.0
7173,686.0,136.0
9311,1176.0,136.0
9605,776.0,136.0
855,705.6,135.6
3264,705.6,135.6
4865,705.6,135.6
6036,1215.2,135.2
7837,1215.2,135.2
7096,855.0,135.0
994,735.0,135.0
1248,735.0,135.0
3865,735.0,135.0
4929,2565.0,135.0
6115,855.0,135.0
2386,814.8,134.8
2718,1094.4,134.4
1336,2134.0,134.0
6508,1254.0,134.0
4675,793.8,133.8
1319,1113.6,133.6
2279,853.6,133.6
6044,883.5,133.5
4544,3283.2,133.2
5670,1123.2,133.2
7360,1513.2,133.2
9735,873.0,133.0
4031,892.4,132.4
170,882.0,132.0
2272,1152.0,132.0
5715,882.0,132.0
6550,912.0,132.0
7630,1632.0,132.0
8252,882.0,132.0
8606,882.0,132.0
1201,1571.4,131.4
4014,1571.4,131.4
3618,931.0,131.0
4016,931.0,131.0
9046,931.0,131.0
6570,940.8,130.8
6537,940.5,130.5
9722,970.2,130.2
792,970.2,130.2
2436,2440.2,130.2
1341,1330.0,130.0
2001,980.0,130.0
3712,980.0,130.0
3907,2090.0,130.0
3915,3880.0,130.0
9428,980.0,130.0
6267,1209.6,129.6
145,2469.6,129.6
472,999.6,129.6
5003,729.6,129.6
5168,1629.6,129.6
5684,7129.5,129.5
2000,679.0,129.0
2905,1539.0,129.0
3067,1029.0,129.0
7051,1029.0,129.0
8830,748.8,128.8
2103,1008.8,128.8
3903,3628.8,128.8
4198,1528.8,128.8
5316,1658.7,128.7
5238,1058.4,128.4
4346,768.0,128.0
6626,768.0,128.0
6313,1687.8,127.8
6737,1687.8,127.8
3567,4597.8,127.8
458,2137.5,127.5
1402,727.5,127.5
2603,3847.5,127.5
7033,727.5,127.5
3024,646.8,126.8
6548,3666.6,126.6
7104,806.4,126.4
8796,806.4,126.4
9032,1086.4,126.4
9382,806.4,126.4
3066,1086.4,126.4
1092,1026.0,126.0
3339,1026.0,126.0
4374,776.0,126.0
5273,2716.0,126.0
5474,686.0,126.0
5788,686.0,126.0
6559,12996.0,126.0
7009,1746.0,126.0
8522,686.0,126.0
9276,1026.0,126.0
7909,785.7,125.7
14,1205.4,125.4
5251,1225.0,125.0
5637,814.8,124.8
9288,1324.8,124.8
1853,754.6,124.6
706,824.5,124.5
4654,824.5,124.5
7290,2734.2,124.2
6292,1344.0,124.0
6985,1444.0,124.0
7303,1824.0,124.0
567,684.0,124.0
182,2783.9,123.9
1972,2783.9,123.9
8560,843.9,123.9
5731,1803.2,123.2
242,873.0,123.0
355,2223.0,123.0
668,1083.0,123.0
1566,1323.0,123.0
2643,1083.0,123.0
4907,1323.0,123.0
5227,1083.0,123.0
5985,1083.0,123.0
7494,2422.5,122.5
6250,902.4,122.4
4966,1842.4,122.4
4487,902.1,122.1
9359,902.1,122.1
8206,1102.0,122.0
8693,1372.0,122.0
9765,672.0,122.0
9972,672.0,122.0
2755,3822.0,122.0
3031,722.0,122.0
797,891.8,121.8
6595,891.8,121.8
6554,1241.6,121.6
7356,921.6,121.6
8014,921.6,121.6
8534,1111.5,121.5
7859,691.2,121.2
8136,611.1,121.1
2142,2880.9,120.9
2900,940.8,120.8
3288,1440.6,120.6
8899,1440.6,120.6
3307,960.3,120.3
596,3420.0,120.0
654,760.0,120.0
2590,720.0,120.0
3239,1520.0,120.0
3962,720.0,120.0
4045,970.0,120.0
4073,1960.0,120.0
5881,1520.0,120.0
6242,1960.0,120.0
7518,720.0,120.0
7846,720.0,120.0
8937,970.0,120.0
8959,1470.0,120.0
9653,3420.0,120.0
9814,970.0,120.0
8803,659.6,119.6
8167,1499.4,119.4
1205,989.4,119.4
6042,1499.4,119.4
2899,779.0,119.0
3733,8379.0,119.0
4779,679.0,119.0
7225,1029.0,119.0
437,2908.8,118.8
3986,748.8,118.8
4552,1018.5,118.5
9909,1018.5,118.5
6825,698.4,118.4
4360,998.4,118.4
4717,998.4,118.4
58,1568.0,118.0
2576,1568.0,118.0
4272,798.0,118.0
5800,798.0,118.0
6091,777.6,117.6
7105,4377.6,117.6
6666,1067.0,117.0
7813,1617.0,117.0
8290,1197.0,117.0
5874,746.9,116.9
187,1396.8,116.8
728,1396.8,116.8
3050,1396.8,116.8
7971,1996.8,116.8
8788,1036.8,116.8
7415,756.6,116.6
5595,756.6,116.6
7289,1646.4,116.4
7559,1526.4,116.4
7695,1166.2,116.2
9818,1166.2,116.2
7234,836.0,116.0
8283,1176.0,116.0
2096,3876.0,116.0
2104,836.0,116.0
2456,836.0,116.0
4884,816.0,116.0
2321,1795.5,115.5
2935,1225.5,115.5
118,2275.2,115.2
2811,1555.2,115.2
4004,835.2,115.2
3114,665.0,115.0
7275,1615.0,115.0
7892,1615.0,115.0
9645,604.8,114.8
908,604.8,114.8
2476,604.8,114.8
2601,814.8,114.8
2948,814.8,114.8
4729,814.8,114.8
5915,604.8,114.8
343,374.4,114.4
770,1254.4,114.4
2427,504.4,114.4
5444,764.4,114.4
219,864.0,114.0
635,684.0,114.0
1935,1164.0,114.0
2357,684.0,114.0
4458,1164.0,114.0
6435,864.0,114.0
6664,1764.0,114.0
8663,3534.0,114.0
9139,864.0,114.0
8008,2073.6,113.6
3784,2793.6,113.6
4618,1132.8,112.8
5372,892.8,112.8
8664,882.7,112.7
6644,1672.0,112.0
7926,672.0,112.0
9140,3192.0,112.0
9251,912.0,112.0
875,912.0,112.0
1524,1552.0,112.0
2939,912.0,112.0
3145,2352.0,112.0
3152,3492.0,112.0
3524,912.0,112.0
4103,1152.0,112.0
6068,3952.0,112.0
5158,1641.6,111.6
2387,931.2,111.2
1931,1881.0,111.0
415,950.6,110.6
8638,950.6,110.6
9031,1190.4,110.4
9258,950.4,110.4
3302,3110.4,110.4
5596,1280.4,110.4
9173,3230.1,110.1
7282,2910.0,110.0
8083,960.0,110.0
492,2160.0,110.0
1867,960.0,110.0
2056,960.0,110.0
7191,1969.8,109.8
9487,1969.8,109.8
6761,769.5,109.5
4377,769.5,109.5
4722,769.5,109.5
5587,769.5,109.5
2542,739.2,109.2
3076,979.2,109.2
3442,1509.2,109.2
6423,739.2,109.2
3497,969.0,109.0
907,1228.8,108.8
2697,3148.8,108.8
3157,548.8,108.8
7694,1228.8,108.8
9079,1228.8,108.8
3639,1018.5,108.5
1828,3288.3,108.3
2598,1028.2,108.2
1030,588.0,108.0
1106,588.0,108.0
1390,1368.0,108.0
5869,588.0,108.0
6584,588.0,108.0
6758,2328.0,108.0
7497,798.0,108.0
7516,1008.0,108.0
8340,2508.0,108.0
9643,2508.0,108.0
9701,588.0,108.0
3912,1367.7,107.7
6105,607.6,107.6
772,617.4,107.4
5439,617.4,107.4
6622,617.4,107.4
6201,5587.2,107.2
6895,787.2,107.2
598,2587.2,107.2
961,627.2,107.2
3700,627.2,107.2
3750,1707.2,107.2
296,646.8,106.8
2010,646.8,106.8
3922,1036.8,106.8
6225,646.8,106.8
6639,646.8,106.8
6863,646.8,106.8
7491,646.8,106.8
9069,646.8,106.8
530,656.6,106.6
1996,1406.5,106.5
2955,1286.4,106.4
4707,666.4,106.4
6273,806.4,106.4
7904,806.4,106.4
9912,806.4,106.4
295,676.2,106.2
2472,1746.0,106.0
2832,2156.0,106.0
3244,1056.0,106.0
3620,1056.0,106.0
4116,5856.0,106.0
8610,686.0,106.0
6609,1065.6,105.6
6795,705.6,105.6
7219,1305.6,105.6
7573,2265.6,105.6
8931,705.6,105.6
8944,705.6,105.6
9397,465.6,105.6
558,5145.6,105.6
631,705.6,105.6
2383,705.6,105.6
329,3065.2,105.2
97,665.0,105.0
324,1425.0,105.0
1665,855.0,105.0
3904,665.0,105.0
6438,855.0,105.0
6665,1715.0,105.0
7631,1715.0,105.0
7715,1425.0,105.0
8311,1094.4,104.4
8927,1814.4,104.4
385,1094.4,104.4
8314,1484.1,104.1
9091,2744.0,104.0
2760,1824.0,104.0
2810,1064.0,104.0
3377,684.0,104.0
7229,523.8,103.8
7378,523.8,103.8
9634,523.8,103.8
7632,873.6,103.6
3384,2553.6,103.6
3423,873.6,103.6
5146,543.2,103.2
6326,823.2,103.2
6790,543.2,103.2
6492,562.6,102.6
1965,852.6,102.6
311,902.4,102.4
3422,1382.4,102.4
8554,1862.4,102.4
8821,1862.4,102.4
8295,582.0,102.0
9424,882.0,102.0
735,582.0,102.0
1129,582.0,102.0
2221,4462.0,102.0
2416,582.0,102.0
3010,1152.0,102.0
3245,912.0,102.0
3651,582.0,102.0
4068,582.0,102.0
1921,901.6,101.6
3758,731.5,101.5
6852,731.5,101.5
7352,731.5,101.5
7374,731.5,101.5
9738,601.4,101.4
731,1571.4,101.4
1715,601.4,101.4
20,611.1,101.1
3500,611.1,101.1
8282,611.1,101.1
7801,940.8,100.8
8955,620.8,100.8
9467,940.8,100.8
156,460.8,100.8
876,940.8,100.8
3321,1900.8,100.8
4147,940.8,100.8
4483,460.8,100.8
4679,940.8,100.8
4727,4300.8,100.8
5723,620.8,100.8
4492,1280.4,100.4
6286,1280.4,100.4
6655,970.2,100.2
5427,640.2,100.2
633,1140.0,100.0
5448,1200.0,100.0
7997,950.0,100.0
8118,950.0,100.0
9560,950.0,100.0
1673,659.6,99.6
4474,659.6,99.6
4491,1209.6,99.6
4715,659.6,99.6
498,1019.2,99.2
788,679.0,99.0
4161,1539.0,99.0
4184,969.0,99.0
2215,748.8,98.8
3170,748.8,98.8
32,518.4,98.4
1724,1058.4,98.4
2452,698.4,98.4
3889,698.4,98.4
3890,698.4,98.4
5278,1958.4,98.4
6998,698.4,98.4
9168,698.4,98.4
7131,798.0,98.0
8165,798.0,98.0
84,1358.0,98.0
1363,1178.0,98.0
3240,798.0,98.0
3931,1008.0,98.0
4949,798.0,98.0
9545,1087.8,97.8
454,537.6,97.6
789,537.6,97.6
3169,3057.6,97.6
67,997.5,97.5
9854,997.5,97.5
9989,997.5,97.5
9607,547.2,97.2
9923,737.2,97.2
442,547.2,97.2
863,1117.2,97.2
1574,737.2,97.2
5111,1117.2,97.2
8777,2597.0,97.0
6227,1136.8,96.8
9872,556.8,96.8
3366,556.8,96.8
3469,756.6,96.6
5688,756.6,96.6
7867,756.6,96.6
8792,3666.6,96.6
2944,2706.3,96.3
125,1746.0,96.0
1952,576.0,96.0
2234,1216.0,96.0
2826,576.0,96.0
3523,1176.0,96.0
4401,2646.0,96.0
4768,1026.0,96.0
5832,1976.0,96.0
6142,776.0,96.0
6315,576.0,96.0
7866,836.0,96.0
8243,1026.0,96.0
8686,576.0,96.0
9059,1026.0,96.0
9093,2736.0,96.0
9333,776.0,96.0
9368,9576.0,96.0
7796,1215.2,95.2
2118,1075.2,95.2
2559,9475.2,95.2
7000,604.8,94.8
7582,1234.8,94.8
8871,814.8,94.8
9649,814.8,94.8
6420,1054.5,94.5
8364,1054.5,94.5
9906,864.5,94.5
6383,614.4,94.4
2330,2134.0,94.0
5014,1493.8,93.8
260,633.6,93.6
304,633.6,93.6
1962,633.6,93.6
2512,633.6,93.6
6529,853.6,93.6
6857,513.0,93.0
7690,513.0,93.0
8081,873.0,93.0
2402,513.0,93.0
2492,513.0,93.0
4317,873.0,93.0
4525,513.0,93.0
1547,1332.8,92.8
2410,1612.8,92.8
8195,652.8,92.8
8453,1332.8,92.8
4000,1092.5,92.5
3752,662.4,92.4
5952,1352.4,92.4
5966,1352.4,92.4
6401,1352.4,92.4
6572,662.4,92.4
2872,902.1,92.1
2324,392.0,92.0
9026,532.0,92.0
6912,541.5,91.5
9285,1111.5,91.5
2204,541.5,91.5
5525,931.2,91.2
6046,691.2,91.2
6161,931.2,91.2
6240,691.2,91.2
6245,691.2,91.2
6766,931.2,91.2
7508,691.2,91.2
9004,1411.2,91.2
9496,691.2,91.2
9522,931.2,91.2
9830,691.2,91.2
6645,931.0,91.0
8703,441.0,91.0
9916,441.0,91.0
1825,291.0,91.0
2063,741.0,91.0
2132,931.0,91.0
5550,931.0,91.0
2752,450.8,90.8
8894,950.6,90.6
6191,6840.0,90.0
6867,720.0,90.0
7212,570.0,90.0
8002,1710.0,90.0
8932,490.0,90.0
8987,490.0,90.0
9895,490.0,90.0
285,1140.0,90.0
1785,570.0,90.0
2444,490.0,90.0
4382,720.0,90.0
5339,1140.0,90.0
756,1489.6,89.6
4625,509.6,89.6
5619,1689.6,89.6
6135,729.6,89.6
6143,509.6,89.6
8246,989.4,89.4
8711,989.4,89.4
9956,529.2,89.2
3781,529.2,89.2
7082,2939.1,89.1
5924,589.0,89.0
971,748.8,88.8
3951,1528.8,88.8
5899,1008.8,88.8
7478,748.8,88.8
7964,1528.8,88.8
8177,748.8,88.8
8812,598.5,88.5
1322,568.4,88.4
9099,2538.2,88.2
6236,388.0,88.0
7603,588.0,88.0
7780,768.0,88.0
8176,608.0,88.0
9396,1568.0,88.0
9588,768.0,88.0
9815,388.0,88.0
6713,1587.6,87.6
8814,777.6,87.6
1580,607.6,87.6
2263,1047.6,87.6
3185,1587.6,87.6
5532,1047.6,87.6
5695,1587.6,87.6
5751,1047.6,87.6
6012,777.6,87.6
287,1697.5,87.5
1808,1697.5,87.5
2991,2137.5,87.5
3181,1187.5,87.5
1356,627.0,87.0
8030,627.0,87.0
5623,746.9,86.9
4543,646.8,86.8
7280,1276.8,86.8
47,806.4,86.4
344,806.4,86.4
2546,806.4,86.4
2858,446.2,86.2
1370,4006.1,86.1
1413,646.0,86.0
6406,1105.8,85.8
8224,1105.8,85.8
6616,465.6,85.6
8443,825.6,85.6
2123,465.6,85.6
3763,465.6,85.6
5625,705.6,85.6
9275,1765.4,85.4
8210,1125.2,85.2
9107,835.2,85.2
7663,485.0,85.0
8831,285.0,85.0
2125,485.0,85.0
2800,735.0,85.0
2319,1134.9,84.9
7640,844.8,84.8
9883,3334.5,84.5
2446,504.4,84.4
2516,504.4,84.4
89,1064.0,84.0
697,1344.0,84.0
1154,1064.0,84.0
2758,684.0,84.0
3483,2784.0,84.0
3970,384.0,84.0
4807,384.0,84.0
5514,684.0,84.0
6287,684.0,84.0
6733,684.0,84.0
8039,1254.0,84.0
8068,684.0,84.0
8289,1064.0,84.0
8388,384.0,84.0
8612,384.0,84.0
8674,1764.0,84.0
8881,684.0,84.0
8963,523.8,83.8
2426,523.8,83.8
3489,803.6,83.6
10,533.5,83.5
1299,533.5,83.5
5465,533.5,83.5
8394,533.5,83.5
1890,1193.1,83.1
8636,833.0,83.0
7399,352.8,82.8
8309,352.8,82.8
1512,352.8,82.8
3919,892.8,82.8
5387,352.8,82.8
1718,2182.5,82.5
2880,712.5,82.5
3025,522.5,82.5
8070,2182.5,82.5
8437,522.5,82.5
3453,902.4,82.4
5015,1222.2,82.2
1353,882.0,82.0
2079,432.0,82.0
2708,722.0,82.0
3143,582.0,82.0
5997,1482.0,82.0
7074,882.0,82.0
7987,432.0,82.0
8170,882.0,82.0
9094,582.0,82.0
9773,582.0,82.0
7569,261.9,81.9
9503,261.9,81.9
4616,261.9,81.9
651,1241.6,81.6
2915,411.6,81.6
4300,921.6,81.6
5172,411.6,81.6
7125,411.6,81.6
9113,1241.6,81.6
2555,4771.2,81.2
5394,1411.2,81.2
2134,441.0,81.0
3201,441.0,81.0
6219,741.0,81.0
6871,441.0,81.0
6878,741.0,81.0
6960,441.0,81.0
7025,1881.0,81.0
7572,931.0,81.0
9947,441.0,81.0
4277,620.8,80.8
5960,2240.7,80.7
2433,2460.5,80.5
6050,1130.5,80.5
9880,3790.5,80.5
8565,1280.4,80.4
9756,950.4,80.4
265,1280.4,80.4
1018,470.4,80.4
5785,1280.4,80.4
330,980.0,80.0
487,1330.0,80.0
857,980.0,80.0
1349,480.0,80.0
3273,980.0,80.0
4400,980.0,80.0
5188,760.0,80.0
6297,3430.0,80.0
7043,2880.0,80.0
8692,480.0,80.0
8786,980.0,80.0
9280,760.0,80.0
9384,380.0,80.0
6239,499.8,79.8
2671,499.8,79.8
4510,499.8,79.8
1169,769.5,79.5
3782,769.5,79.5
2131,349.2,79.2
2177,529.2,79.2
2713,529.2,79.2
4764,529.2,79.2
5180,499.2,79.2
6346,1699.2,79.2
6405,529.2,79.2
6583,529.2,79.2
8276,349.2,79.2
8296,259.2,79.2
9493,349.2,79.2
9528,979.2,79.2
8406,679.0,79.0
5591,679.0,79.0
1550,548.8,78.8
3009,558.6,78.6
7362,558.6,78.6
9664,558.6,78.6
1468,998.4,78.4
1884,1478.4,78.4
4363,378.3,78.3
1031,2448.0,78.0
1799,1078.0,78.0
1967,798.0,78.0
2694,528.0,78.0
5690,798.0,78.0
6884,528.0,78.0
9204,528.0,78.0
9663,1368.0,78.0
7752,1367.7,77.7
2729,4277.7,77.7
3266,537.6,77.6
3406,537.6,77.6
890,727.5,77.5
1914,727.5,77.5
5635,727.5,77.5
7382,727.5,77.5
7449,427.5,77.5
7674,727.5,77.5
8628,427.5,77.5
7764,617.4,77.4
768,3317.4,77.4
1880,617.4,77.4
5806,617.4,77.4
7928,547.2,77.2
3175,1197.0,77.0
4001,627.0,77.0
104,1396.8,76.8
3329,1996.8,76.8
5830,1136.8,76.8
7407,2116.8,76.8
8303,1036.8,76.8
6682,436.5,76.5
8559,436.5,76.5
1418,436.5,76.5
2192,436.5,76.5
7597,676.2,76.2
7932,676.2,76.2
6944,2976.0,76.0
7441,456.0,76.0
8020,776.0,76.0
9115,2976.0,76.0
9577,776.0,76.0
729,776.0,76.0
830,576.0,76.0
3866,456.0,76.0
4745,836.0,76.0
566,1065.6,75.6
733,705.6,75.6
823,705.6,75.6
878,1065.6,75.6
1310,465.6,75.6
1423,705.6,75.6
3714,465.6,75.6
4636,705.6,75.6
4692,705.6,75.6
5029,705.6,75.6
6093,345.6,75.6
6694,465.6,75.6
8326,465.6,75.6
8467,1065.6,75.6
8907,705.6,75.6
4597,235.2,75.2
715,855.0,75.0
723,855.0,75.0
1961,1425.0,75.0
2714,855.0,75.0
3027,735.0,75.0
4696,855.0,75.0
4708,4275.0,75.0
5945,475.0,75.0
5990,2375.0,75.0
8339,2375.0,75.0
8414,475.0,75.0
8841,855.0,75.0
9977,475.0,75.0
1579,494.7,74.7
1900,494.7,74.7
5225,494.7,74.7
5388,494.7,74.7
6823,824.5,74.5
7772,874.0,74.0
9328,874.0,74.0
4819,874.0,74.0
3743,523.8,73.8
5819,793.8,73.8
9352,523.8,73.8
7966,313.6,73.6
9841,313.6,73.6
1720,313.6,73.6
3533,1113.6,73.6
3683,313.6,73.6
5046,2793.6,73.6
2253,403.2,73.2
8040,2293.2,73.2
7232,893.0,73.0
7750,873.0,73.0
9029,552.9,72.9
6339,352.8,72.8
1951,232.8,72.8
2682,352.8,72.8
3016,652.8,72.8
5408,352.8,72.8
5932,1332.8,72.8
8779,852.6,72.6
6390,1472.5,72.5
4136,522.5,72.5
288,372.4,72.4
153,392.0,72.0
887,912.0,72.0
1600,392.0,72.0
1612,392.0,72.0
1638,1672.0,72.0
2182,1672.0,72.0
2355,672.0,72.0
2822,882.0,72.0
3217,432.0,72.0
3623,672.0,72.0
3748,392.0,72.0
3971,432.0,72.0
4194,882.0,72.0
4256,392.0,72.0
4329,342.0,72.0
4573,912.0,72.0
4698,4752.0,72.0
4789,432.0,72.0
5108,342.0,72.0
5131,342.0,72.0
5261,582.0,72.0
6365,392.0,72.0
6824,882.0,72.0
6883,432.0,72.0
7836,912.0,72.0
7940,1672.0,72.0
8045,2592.0,72.0
8553,2052.0,72.0
8571,912.0,72.0
9207,392.0,72.0
9651,342.0,72.0
8026,411.6,71.6
7844,731.5,71.5
2895,731.5,71.5
3821,911.4,71.4
4408,911.4,71.4
1904,931.2,71.2
2217,431.2,71.2
8404,431.2,71.2
8864,431.2,71.2
7800,611.1,71.1
8722,611.1,71.1
8869,1311.0,71.0
1611,551.0,71.0
5823,1421.0,71.0
449,460.8,70.8
2754,940.8,70.8
5237,460.8,70.8
6389,450.8,70.8
9372,940.8,70.8
3218,2650.5,70.5
4478,940.5,70.5
818,310.4,70.4
1796,470.4,70.4
2223,310.4,70.4
2377,310.4,70.4
3130,470.4,70.4
3206,470.4,70.4
4637,470.4,70.4
4811,470.4,70.4
4858,310.4,70.4
5143,470.4,70.4
5585,310.4,70.4
5964,470.4,70.4
6217,470.4,70.4
6624,470.4,70.4
6681,310.4,70.4
6782,470.4,70.4
8072,1190.4,70.4
8709,310.4,70.4
9589,470.4,70.4
7822,970.2,70.2
2313,640.2,70.2
178,2660.0,70.0
1614,6720.0,70.0
3575,970.0,70.0
3768,570.0,70.0
4193,1330.0,70.0
5509,720.0,70.0
5958,720.0,70.0
6721,720.0,70.0
6769,1330.0,70.0
9090,1470.0,70.0
9787,720.0,70.0
6577,489.6,69.6
9992,509.6,69.6
292,509.6,69.6
1957,489.6,69.6
2657,509.6,69.6
2783,509.6,69.6
3093,489.6,69.6
3337,509.6,69.6
4021,489.6,69.6
1420,349.2,69.2
1727,349.2,69.2
6076,529.2,69.2
6928,349.2,69.2
